省份,城市,区县,一级场景类型,二级场景类型,场点名称,2019年6月前网络覆盖情况,场点编号,场点边界,获取方式,数据来源,场点在网站中的ID,初核结果（通过/未通过）,未通过审核原因,网优复核结果（通过/未通过）,是否是规划站（是/否）,是否有楼宇信息（是/否）
湖南省,长沙市,天心区,商业购物区,大型商业购物区,德思勤商业购物区,,湖南省-长沙市-天心区-商业购物区-大型商业购物区-德思勤商业购物区,"{[113.00872377709625,28.113882080628922];[113.00724416712545,28.113909475880206];[113.00611230915177,28.11392985418];[113.00492665318687,28.11408241993193];[113.00258824563336,28.114586508341233];[113.00336917528236,28.116817377363198];[113.00604540861215,28.11572123506602];[113.00613607728417,28.115705962534225];[113.00767248639106,28.11534234670014];[113.00803217472006,28.115344278535826];[113.00846160759531,28.11538800936437];[113.00884222284331,28.11540088368571];[113.00893299513206,28.114150488852538];[113.0089220434655,28.114045510587996];[113.00885828286269,28.113949689462853];[113.00872377709625,28.113882080628922]}",网站爬取,高德地图,B0FFF6LNFH,,,,,
湖南省,长沙市,天心区,商业购物区,大型商业购物区,德思勤CGV星聚汇影城,,湖南省-长沙市-天心区-商业购物区-大型商业购物区-德思勤CGV星聚汇影城,"{[113.00872377709625,28.113882080628922];[113.00724416712545,28.113909475880206];[113.00611230915177,28.11392985418];[113.00492665318687,28.11408241993193];[113.00258824563336,28.114586508341233];[113.00336917528236,28.116817377363198];[113.00604540861215,28.11572123506602];[113.00613607728417,28.115705962534225];[113.00767248639106,28.11534234670014];[113.00803217472006,28.115344278535826];[113.00846160759531,28.11538800936437];[113.00884222284331,28.11540088368571];[113.00893299513206,28.114150488852538];[113.0089220434655,28.114045510587996];[113.00885828286269,28.113949689462853];[113.00872377709625,28.113882080628922]}",网站爬取,高德地图,B0FFF6LNFH,,,,,
湖南省,长沙市,天心区,商业购物区,大型商业购物区,德思勤美食街,,湖南省-长沙市-天心区-商业购物区-大型商业购物区-德思勤美食街,"{[113.00872377709625,28.113882080628922];[113.00724416712545,28.113909475880206];[113.00611230915177,28.11392985418];[113.00492665318687,28.11408241993193];[113.00258824563336,28.114586508341233];[113.00336917528236,28.116817377363198];[113.00604540861215,28.11572123506602];[113.00613607728417,28.115705962534225];[113.00767248639106,28.11534234670014];[113.00803217472006,28.115344278535826];[113.00846160759531,28.11538800936437];[113.00884222284331,28.11540088368571];[113.00893299513206,28.114150488852538];[113.0089220434655,28.114045510587996];[113.00885828286269,28.113949689462853];[113.00872377709625,28.113882080628922]}",网站爬取,高德地图,B0FFF6LNFH,,,,,
湖南省,长沙市,雨花区,商务办公区,一类商务办公区,万坤图财富广场,,湖南省-长沙市-雨花区-商务办公区-一类商务办公区-万坤图财富广场,"{[113.02349882722137,28.141443611794347];[113.02499582034503,28.142063652642804];[113.02507855051037,28.14203643045758];[113.02539157508494,28.141400548154234];[113.02536965664576,28.14128259667109];[113.02484340831938,28.141013973264297];[113.02377095637796,28.14102184468618];[113.02349882722137,28.141443611794347]}",网站爬取,高德地图,B0FFF5FE67,,,,,
湖南省,长沙市,天心区,商务办公区,一类商务办公区,御溪国际,,湖南省-长沙市-天心区-商务办公区-一类商务办公区-御溪国际,"{[113.00344281249978,28.117931266041424];[113.00349461767271,28.11797311414365];[113.00448694177489,28.118146146568442];[113.00453476660628,28.118133001632437];[113.00455967742865,28.118100923656705];[113.00494138446365,28.116716640727415];[113.00475111448094,28.11635417546506];[113.00300948236101,28.117098489451134];[113.00344281249978,28.117931266041424]}",网站爬取,高德地图,B0FFF541DC,,,,,
湖南省,长沙市,岳麓区,政企单位,大型企事业单位,长沙中电软件园,,湖南省-长沙市-岳麓区-政企单位-大型企事业单位-长沙中电软件园,"{[112.874698178694,28.2355400246855];[112.877674742898,28.2346120583789];[112.877768829936,28.2344351505274];[112.877564776638,28.2330949638882];[112.87734771013,28.231770761086];[112.877017598836,28.2298404456612];[112.876894511808,28.2296843243381];[112.874346292079,28.2300826837261];[112.873455453616,28.2302757089788];[112.873326324588,28.2303675652599];[112.873659531091,28.2317179275459];[112.873924684997,28.2328872112155];[112.874029745187,28.2333513225624];[112.874507016394,28.235421821254];[112.874698178694,28.2355400246855]}",网站爬取,高德地图,B0FFF4N39A,,,,,
湖南省,长沙市,岳麓区,商务办公区,一类商务办公区,桃花岭数字服务中心,,湖南省-长沙市-岳麓区-商务办公区-一类商务办公区-桃花岭数字服务中心,"{[112.904561,28.192242];[112.904881,28.192329];[112.904912,28.192148];[112.904865,28.192047];[112.904561,28.19202];[112.904561,28.192242]}",网站爬取,高德地图,B0FFF4N2N4,,,,,
湖南省,长沙市,岳麓区,商业购物区,大型商业购物区,华润万家(银盆岭店),,湖南省-长沙市-岳麓区-商业购物区-大型商业购物区-华润万家(银盆岭店),"{[112.94820249292789,28.229067980056474];[112.94835306431227,28.229158648505194];[112.94939412523917,28.22918133456234];[112.95037132841375,28.229210129285047];[112.95035837344359,28.229113158672373];[112.95014403541589,28.228536644472953];[112.95005331761209,28.22826084947261];[112.95003140054745,28.228008898631938];[112.95002249404541,28.227157916869892];[112.9507902851759,28.227135170715737];[112.95076145112905,28.226102233297013];[112.94873922212327,28.226121787864145];[112.94865345591703,28.22621697833241];[112.9482454793029,28.227732883601412];[112.94811779947428,28.228192165225053];[112.94803898564557,28.22861533884913];[112.94810577827377,28.228878192492907];[112.94820249292789,28.229067980056474]}",网站爬取,高德地图,B0FFF4N1UG,,,,,
湖南省,长沙市,岳麓区,住宅,大型住宅小区-高层,凯特·梅溪紫郡,,湖南省-长沙市-岳麓区-住宅-大型住宅小区-高层-凯特·梅溪紫郡,"{[112.88247794172526,28.207475770837714];[112.88288513730598,28.206732987438496];[112.88305720528074,28.206577080605538];[112.8847586224317,28.2073579930198];[112.88481963226015,28.207420024343772];[112.88486263323867,28.20753804803387];[112.88444147698507,28.20819985428921];[112.88247794172526,28.207475770837714]}",网站爬取,高德地图,B0FFF4N13F,,,,,
湖南省,长沙市,岳麓区,党政机关,政府部门（对公）,长沙高新区政务服务中心,,湖南省-长沙市-岳麓区-党政机关-政府部门（对公）-长沙高新区政务服务中心,"{[112.886697,28.219689];[112.887294,28.220149];[112.887943,28.219869];[112.88842,28.219947];[112.888341,28.219599];[112.887585,28.218949];[112.886684,28.219611];[112.886697,28.219689]}",网站爬取,高德地图,B0FFF4MZY3,,,,,
湖南省,长沙市,天心区,医院,三甲及以上医院,长沙市口腔医院(友谊路),,湖南省-长沙市-天心区-医院-三甲及以上医院-长沙市口腔医院(友谊路),"{[112.984063300613,28.1277928865533];[112.984003517677,28.1277770603135];[112.983965658153,28.1277291669405];[112.984134105899,28.127033610904];[112.985031851739,28.1271159813928];[112.984901266104,28.1278474311717];[112.984063300613,28.1277928865533]}",网站爬取,高德地图,B0FFF4LPV5,,,,,
湖南省,长沙市,宁乡市,住宅,大型住宅小区-高层,黑金时代和谐家园,,湖南省-长沙市-宁乡市-住宅-大型住宅小区-高层-黑金时代和谐家园,"{[112.519865,28.235472];[112.522049,28.23708];[112.525298,28.235516];[112.522468,28.232299];[112.519865,28.235472]}",网站爬取,高德地图,B0FFF4A2A1,,,,,
湖南省,长沙市,岳麓区,住宅,大型住宅小区-高层,小时代爱城公寓,,湖南省-长沙市-岳麓区-住宅-大型住宅小区-高层-小时代爱城公寓,"{[112.90066339972604,28.233320729760266];[112.9012690490822,28.233590605269075];[112.90144094852286,28.233637567050923];[112.90157487542162,28.233594536664842];[112.9021376126428,28.232725402440742];[112.90196072561116,28.23263544733114];[112.9016978762999,28.23268251093643];[112.90110819277723,28.232900642041464];[112.9006044371101,28.23324074118743];[112.90059943752894,28.233268742029136];[112.90066339972604,28.233320729760266]}",网站爬取,高德地图,B0FFF46RUM,,,,,
湖南省,长沙市,岳麓区,商务办公区,一类商务办公区,环球中心A座(银盆南路),,湖南省-长沙市-岳麓区-商务办公区-一类商务办公区-环球中心A座(银盆南路),"{[112.948443,28.228307];[112.94979,28.228265];[112.949727,28.227272];[112.948553,28.227314];[112.948443,28.228307]}",网站爬取,高德地图,B0FFF46RUM,,,,,
湖南省,长沙市,天心区,党政机关,政府部门（对公）,湖南省中小企业服务大楼办公楼,,湖南省-长沙市-天心区-党政机关-政府部门（对公）-湖南省中小企业服务大楼办公楼,"{[112.98649841295767,28.12453335767755];[112.98668774895906,28.124053740401607];[112.98824893289114,28.124208029618465];[112.98798986482288,28.12460585218174];[112.98771786903116,28.124699684887602];[112.98649841295767,28.12453335767755]}",网站爬取,高德地图,B0FFF42C79,,,,,
湖南省,长沙市,天心区,党政机关,政府部门（对公）,湖南省中小企业服务大楼湖南省中小企业局,,湖南省-长沙市-天心区-党政机关-政府部门（对公）-湖南省中小企业服务大楼湖南省中小企业局,"{[112.98649841295767,28.12453335767755];[112.98668774895906,28.124053740401607];[112.98824893289114,28.124208029618465];[112.98798986482288,28.12460585218174];[112.98771786903116,28.124699684887602];[112.98649841295767,28.12453335767755]}",网站爬取,高德地图,B0FFF42C79,,,,,
湖南省,长沙市,岳麓区,工业园区,国家级工业园区,中联重科麓谷工业园接待中心,,湖南省-长沙市-岳麓区-工业园区-国家级工业园区-中联重科麓谷工业园接待中心,"{[112.88127,28.209074];[112.881236,28.209224];[112.881244,28.215329];[112.881267,28.216341];[112.881752,28.219417];[112.881935,28.219667];[112.882096,28.219753];[112.882321,28.219781];[112.882928,28.219688];[112.882785,28.218806];[112.883492,28.218687];[112.883679,28.218679];[112.883952,28.218613];[112.884843,28.218453];[112.885443,28.218331];[112.88563,28.219216];[112.890509,28.218375];[112.890669,28.218276];[112.89075,28.218007];[112.890522,28.215682];[112.890585,28.21382];[112.890723,28.213168];[112.891118,28.21119];[112.89107,28.211062];[112.890844,28.210844];[112.884413,28.209679];[112.881814,28.208914];[112.881602,28.208882];[112.881414,28.208902];[112.88127,28.209074]}",网站爬取,高德地图,B0FFF34CVL,,,,,
湖南省,长沙市,岳麓区,商务办公区,一类商务办公区,麓谷新世界南栋写字楼,,湖南省-长沙市-岳麓区-商务办公区-一类商务办公区-麓谷新世界南栋写字楼,"{[112.856264218243,28.2067931471262];[112.856516711061,28.2052615130962];[112.855844725468,28.2051654487827];[112.855603249027,28.2066450958121];[112.855592225471,28.2067350800707];[112.855672339018,28.2068102091635];[112.856264218243,28.2067931471262]}",网站爬取,高德地图,B0FFF34CVL,,,,,
湖南省,长沙市,岳麓区,商务办公区,一类商务办公区,麓谷新世界北栋写字楼,,湖南省-长沙市-岳麓区-商务办公区-一类商务办公区-麓谷新世界北栋写字楼,"{[112.856264218243,28.2067931471262];[112.856516711061,28.2052615130962];[112.855844725468,28.2051654487827];[112.855603249027,28.2066450958121];[112.855592225471,28.2067350800707];[112.855672339018,28.2068102091635];[112.856264218243,28.2067931471262]}",网站爬取,高德地图,B0FFF34CVL,,,,,
湖南省,长沙市,岳麓区,商业购物区,大型商业购物区,麓谷大饭店海鲜城,,湖南省-长沙市-岳麓区-商业购物区-大型商业购物区-麓谷大饭店海鲜城,"{[112.856264218243,28.2067931471262];[112.856516711061,28.2052615130962];[112.855844725468,28.2051654487827];[112.855603249027,28.2066450958121];[112.855592225471,28.2067350800707];[112.855672339018,28.2068102091635];[112.856264218243,28.2067931471262]}",网站爬取,高德地图,B0FFF34CVL,,,,,
湖南省,长沙市,岳麓区,宾馆酒店区,五星级及以上宾馆酒店,湖南佳兴世尊酒店,,湖南省-长沙市-岳麓区-宾馆酒店区-五星级及以上宾馆酒店-湖南佳兴世尊酒店,"{[112.926269455768,28.2160936677567];[112.926175640124,28.21559976504];[112.926406286379,28.2155445112379];[112.926662914304,28.2151712224982];[112.927174129465,28.2148566434694];[112.927388790286,28.2147973977526];[112.927667253297,28.2159050896094];[112.926269455768,28.2160936677567]}",网站爬取,高德地图,B0FFF34CVL,,,,,
湖南省,长沙市,开福区,商业购物区,大型商业购物区,万达广场万达影城(开福店),,湖南省-长沙市-开福区-商业购物区-大型商业购物区-万达广场万达影城(开福店),"{[112.96507834236127,28.20423210687118];[112.96375305574382,28.200510552195684];[112.96376302728248,28.200453523982617];[112.9639882980581,28.20023091727422];[112.96483252649442,28.19972664220454];[112.96538866434817,28.199718143891047];[112.96557603510671,28.199715637465328];[112.9663275058802,28.19966159691896];[112.9664131228957,28.200824398250916];[112.96658042021274,28.20252099016771];[112.96671684463712,28.203929655505913];[112.96657830884584,28.20399603530547];[112.96563747369635,28.204133594950406];[112.96514013402526,28.204248940857592];[112.96507834236127,28.20423210687118]}",网站爬取,高德地图,B0FFF2HUXV,,,,,
湖南省,长沙市,开福区,医院,三甲及以上医院,湖南省中医院,,湖南省-长沙市-开福区-医院-三甲及以上医院-湖南省中医院,"{[112.97541830444692,28.20613518503003];[112.97510243367378,28.206131099158455];[112.97504862426327,28.2061502551976];[112.97493402832639,28.20621158784087];[112.97490014629993,28.206247686577175];[112.97497385435722,28.206606482074086];[112.97484431414749,28.20663585696228];[112.9750345604127,28.207564328556433];[112.97583371364561,28.207418010090993];[112.97581385517091,28.206546047687134];[112.97581089354006,28.20620204816644];[112.97549103870253,28.20620397592933];[112.97542427325718,28.20625717063964];[112.97541830444692,28.20613518503003]}",网站爬取,高德地图,B0FFF2HUXV,,,,,
湖南省,长沙市,浏阳市,商业购物区,大型商业购物区,通程商业广场(大瑶店),,湖南省-长沙市-浏阳市-商业购物区-大型商业购物区-通程商业广场(大瑶店),"{[113.71738477265886,27.9923137788253];[113.71843523052834,27.992340759583588];[113.71846128379046,27.991519602920764];[113.71818442339836,27.991498865600633];[113.71796453422382,27.991509080313946];[113.71785758789723,27.99152518710662];[113.71775563836255,27.99155429146702];[113.7176057122214,27.991610447701806];[113.71749176840818,27.99165956796633];[113.71740381009184,27.99172266513507];[113.71738477265886,27.9923137788253]}",网站爬取,高德地图,B0FFF2CH7N,,,,,
